id	label	dataset
962335611490271232	1	Rumor
1504023638529515520	1	FakeReal
1293137681963257856	1	covid5K700
1502314546240929793	1	FakeReal
1504336735618093057	1	FakeReal
1500561897783017477	0	FakeReal
1293307548595085313	1	covid5K700
1197618967185104905	0	FakeReal
1254828844084838407	1	Covid3s400
958335514150662144	1	Rumor
959121045616840706	1	Rumor
1367065645632864257	0	covid5K700
968235074675265536	0	Rumor
1081321239195643912	1	Rumor
1488108031221329923	1	FakeReal
1047182016142356480	1	Rumor
967397362208567296	1	Rumor
1232770645563445250	0	ArCOV-19
1079892746414903296	1	Rumor
1073699569215647744	1	Rumor
1488439651731972096	1	FakeReal
1502719206776786947	1	FakeReal
1081566265418891264	1	Rumor
1250749667375226880	1	ArCOV-19
1289999408373825537	1	covid5K700
1232575840904413184	0	MFH
1317886884593491970	1	MFH
1396122651282784258	1	Newid
1291819827976339456	1	covid5K700
967418836101234693	1	Rumor
1401209359619796997	1	Newid
967775935855517696	1	Rumor
1054788217046753281	1	Rumor
967476494183337986	1	Rumor
1499793535285055490	0	FakeReal
1047193059740532736	1	Rumor
1395811174726443008	0	Newid
1221697182476242946	1	ArCOV-19
1224969914622062592	0	ArCOV-19
967492175239008256	1	Rumor
1047236608385343488	1	Rumor
1375538852027363337	0	Newid
1379117015873556480	1	Newid
1296112643535773698	1	covid5K700
959113640933822465	1	Rumor
967368874344828928	1	Rumor
1254413684937388032	0	MFH
1253975602895491073	0	MFH
963557175187603456	1	Rumor
963367841834692609	1	Rumor
967309912387784704	1	Rumor
1490250960542777344	1	FakeReal
1296011094281146368	1	MFH
978045027929772034	1	Rumor
1234175359198879748	0	ArCOV-19
959888733519646721	1	Rumor
1082706818315501568	1	Rumor
1300187284826927105	1	covid5K700
1288058106149244929	1	covid5K700
1248763486789873664	1	Covid3s400
959534727538642944	1	Rumor
967380788080766977	1	Rumor
1238031451725205505	1	Covid3s400
966999863580856320	1	Rumor
1240293694554726404	1	Covid3s400
1079144973176619008	1	Rumor
967449731826937856	1	Rumor
961023213596688384	1	Rumor
1293499205458239489	1	covid5K700
1014545418015989763	0	Rumor
1082338351506735104	1	Rumor
1402358044571279363	1	Newid
1367512518021808129	0	covid5K700
1291770667516465152	1	covid5K700
1241868567722721283	0	covid5K700
1073728734916681729	1	Rumor
1496777996950147073	1	FakeReal
954949929075728385	0	Rumor
963559594978050049	1	Rumor
960183939674537985	1	Rumor
1300771144463720454	0	FakeReal
1293153319003848704	1	covid5K700
1292294631531655169	1	covid5K700
954993298191593472	0	Rumor
1372324368773226500	1	Newid
980729049201901568	1	Rumor
962732786246438912	1	Rumor
967509591578894336	1	Rumor
1080466020471468033	1	Rumor
1486411733140918272	1	FakeReal
1261633728905969666	1	MFH
1054674862327894022	1	Rumor
980474968260665345	1	Rumor
967057579049447424	1	Rumor
1240643684313567234	1	MFH
1054129568888639489	1	Rumor
980490669696389121	1	Rumor
1073718218999648256	1	Rumor
1482645103520927748	1	FakeReal
1476849982783250433	1	FakeReal
1347943718289072134	1	Newid
1328757795609399297	1	FakeReal
1293145136638185475	0	covid5K700
1249668433563783169	1	MFH
961320231657529344	0	Rumor
967535341254201344	1	Rumor
1058713570979053568	1	Rumor
1326444989149294592	1	FakeReal
959938219180724225	1	Rumor
1483132792468918277	1	FakeReal
1331355415414788096	1	FakeReal
1298586960697720842	0	covid5K700
1376763917247123458	1	Newid
1074267897256525824	1	FakeReal
1286058679276572680	1	MFH
1365311388382593025	0	Newid
1239313533382295554	0	ArCOV-19
1266066868634292226	0	MFH
1243515672715497476	1	ArCOV-19
1256210544140472320	0	FakeReal
1259302134396248064	1	covid5K700
1243501434903109632	1	ArCOV-19
1242207570871410690	0	ArCOV-19
1051400629694976000	0	Rumor
1079011724802560000	1	Rumor
1073719219253100545	1	Rumor
1294344176839069699	1	covid5K700
973556731207933952	0	Rumor
1289442738492989443	1	covid5K700
1081171834224168960	1	Rumor
1235357285968474112	0	ArCOV-19
1296790955450871808	1	covid5K700
1324415065324425217	0	FakeReal
967486969767972868	1	Rumor
965717329337298946	1	Rumor
967452105945571329	1	Rumor
1496736417094979585	1	FakeReal
967544567653429248	1	Rumor
967412426764365825	1	Rumor
1293161242585174017	1	covid5K700
1244664355398078464	1	Covid3s400
966733543828279296	1	Rumor
1235304738796732417	0	ArCOV-19
1296185201043832837	1	covid5K700
1376188009918398464	1	Newid
1052972060971020288	0	Rumor
966710306906034176	1	Rumor
1082002364326969345	1	Rumor
1222899437191618560	1	ArCOV-19
1501677306611384330	1	FakeReal
1499010261574897668	1	FakeReal
1497253485854826501	0	FakeReal
1238231874281050114	0	ArCOV-19
1082621105444024320	1	Rumor
1047168550866227201	1	Rumor
954799734396456960	0	Rumor
1367528937312641026	0	covid5K700
967236962083069952	1	Rumor
967448685662568448	1	Rumor
1366403944889671681	0	covid5K700
1450773790154231808	0	FakeReal
1293825635132080128	0	covid5K700
1499091987018174464	1	FakeReal
967410508935630849	1	Rumor
962334004186959872	1	Rumor
967437202287362048	1	Rumor
967422087966150656	1	Rumor
968245590231527426	0	Rumor
1292605756492206085	1	MFH
1238176975853887491	1	Covid3s400
1235297546437873664	0	ArCOV-19
1499045126374576132	1	FakeReal
1402442182645227520	1	Newid
1377569829402599425	0	FakeReal
964641811670151168	1	Rumor
1432695156545892353	1	FakeReal
967180041342849025	1	Rumor
957913861587460096	0	Rumor
1243498802947989507	1	ArCOV-19
711102105340215297	0	FakeReal
1236392336025776128	1	ArCOV-19
1232449882025164801	0	ArCOV-19
1293873461782286337	0	covid5K700
1367156384232538113	1	covid5K700
1073700004848721920	1	Rumor
1055908861301800960	0	Rumor
1243302624243462145	1	ArCOV-19
967417421828100096	1	Rumor
1349995394869186560	1	Newid
1224593850381078528	0	ArCOV-19
1081611177204035584	1	Rumor
980744645029249024	1	Rumor
1298279529698525187	0	covid5K700
966914820678152202	1	Rumor
1241060286255300611	0	covid5K700
980424326590730243	1	Rumor
1348715337269829641	0	Newid
962334588281421825	1	Rumor
1282156087869833221	1	MFH
1237125353983954944	1	ArCOV-19
1243519670185086978	1	ArCOV-19
1502341190007590914	1	FakeReal
1081476088625352704	1	Rumor
1291092106686201857	1	covid5K700
973149971120783362	1	Rumor
968952765681688576	0	Rumor
960633775649644545	1	Rumor
967493412684554240	1	Rumor
1246216602057654272	0	ArCOV-19
1244632277562339329	0	FakeReal
967420198511882241	1	Rumor
955131559300026370	0	Rumor
966382839645253633	1	Rumor
1223894120445480961	1	ArCOV-19
1502609189700579329	1	FakeReal
1236784784325697536	0	Covid3s400
1073705713443184641	1	Rumor
1386708327623692292	0	Newid
1295465984292196352	1	covid5K700
1079145905188753413	1	Rumor
1503800685443395588	1	FakeReal
1463481520790900739	0	FakeReal
1054648932960104449	1	Rumor
1271447608352006145	1	MFH
1501617728326672384	1	FakeReal
1361928506767212544	1	Newid
967395159259402242	1	Rumor
1367209878335459333	0	covid5K700
1081630317293772803	1	Rumor
1239122617048739841	1	Covid3s400
1081961492034007040	1	Rumor
1015662896842407936	1	Rumor
1241092524984410114	1	Covid3s400
966717871656243201	1	Rumor
1047193788848984066	1	Rumor
1073702946838331392	1	Rumor
1245495250229100545	1	Covid3s400
967385476389892096	1	Rumor
1244178223082229760	1	Covid3s400
1362488555625398275	1	Newid
967275283253473280	1	Rumor
1221790306854678528	0	ArCOV-19
1394312489681264640	0	Newid
1401184053513052170	1	Newid
1236644956078555138	1	ArCOV-19
967232490137112576	1	Rumor
1058701612049358848	1	Rumor
965718647741304832	1	Rumor
1505238924658044929	1	FakeReal
966716771494518785	1	Rumor
967516842280529922	1	Rumor
1295790063746310145	1	covid5K700
1081607592919687168	1	Rumor
961196738697662465	0	Rumor
1368491625127763969	1	Newid
1296825812818305029	1	covid5K700
1395992655541284865	0	Newid
957936253089001472	0	Rumor
1295015212718993408	1	covid5K700
1504836974695399427	1	FakeReal
967511197699461121	1	Rumor
1054140112060211200	1	Rumor
1246211900377124868	1	Covid3s400
967377513025589249	1	Rumor
1242929966427320337	1	ArCOV-19
1374279120146870275	1	Newid
967399626897846272	1	Rumor
1234584264928374785	0	ArCOV-19
1249657912462622721	1	ArCOV-19
1377712257686237192	1	Newid
1273616676995596291	1	MFH
1293250831072948224	1	covid5K700
1261727933544226816	0	covid5K700
1504668918484512768	1	FakeReal
1244113505059569664	1	Covid3s400
1054132384797519872	1	Rumor
1368396233446809600	1	Newid
858622657096495104	0	FakeReal
1055388002485182464	1	Rumor
967333515821047810	1	Rumor
967418211099643908	1	Rumor
1497668404584468480	0	FakeReal
1282294729267388418	1	covid5K700
1293242504926638080	1	covid5K700
963520998158061570	1	Rumor
973264856609587202	1	Rumor
967464358023442433	1	Rumor
967427993579737088	1	Rumor
1499093515502075915	1	FakeReal
973667785422368770	0	Rumor
1387949659839242246	1	Newid
1292376318697447427	1	covid5K700
1058705953883938817	1	Rumor
1221886006938476550	0	ArCOV-19
1079114767283965952	1	Rumor
1489205478592815108	1	FakeReal
961301631890489344	0	Rumor
978038733772554240	1	Rumor
967354463282372609	1	Rumor
967407675901399042	1	Rumor
1246579441934860288	1	ArCOV-19
967440764174290947	1	Rumor
960645462524035077	1	Rumor
959120480849596419	1	Rumor
1503807707907772421	1	FakeReal
965663232349392896	1	Rumor
962330670835134464	1	Rumor
1230118136856244230	1	ArCOV-19
1238588552654532616	0	ArCOV-19
1243659683862372355	0	ArCOV-19
1366999279206809601	0	Newid
1491522796685598731	1	FakeReal
1232767568433250304	0	ArCOV-19
962337898765996037	1	Rumor
1224082914524246016	0	ArCOV-19
978053475216084993	1	Rumor
1240682725092270082	1	ArCOV-19
1238972327683133440	0	ArCOV-19
1297093759004360705	1	covid5K700
1047216117700329476	1	Rumor
1357551889806725120	1	Newid
1460631544951934982	1	FakeReal
1327542801651798018	1	FakeReal
1451215466391916544	1	FakeReal
1241985226487848962	0	Covid3s400
973269892496490496	1	Rumor
1504240596264886272	1	FakeReal
980457617842757633	1	Rumor
1370924895245324290	0	Newid
967485809388638208	1	Rumor
966646314472796160	1	Rumor
962333009612607488	1	Rumor
1366781134588309513	0	covid5K700
1078585111883456513	1	Rumor
955082076021194752	1	Rumor
1295636146727391232	1	covid5K700
1324391429872013314	1	MFH
1054754318396600320	1	Rumor
1081597102734626816	1	Rumor
1504430520666632195	1	FakeReal
959114191834578945	1	Rumor
1367487317166993413	1	covid5K700
1225356502178893824	0	ArCOV-19
1247222751347294208	0	MFH
1420313844853915649	0	FakeReal
1366097151680532484	0	Newid
957946530555719680	0	Rumor
1487074998795878405	1	FakeReal
1236735941084999680	1	Covid3s400
1250805048264871938	1	ArCOV-19
973114318102417408	1	Rumor
1242478513015238661	1	covid5K700
1295720165041111040	1	covid5K700
1357264822467985409	1	Newid
967484055901163520	1	Rumor
1375897619541680139	0	Newid
1293623286975344649	0	covid5K700
1388668714850062338	1	Newid
967455693308645376	1	Rumor
967390744104263685	1	Rumor
1504034348231802884	1	FakeReal
1376621076504051718	1	Newid
997995914211069952	0	Rumor
1254485579376594944	1	ArCOV-19
1498391265683124230	0	FakeReal
1293146540803084290	1	covid5K700
1293222583769485313	1	covid5K700
1223326508783230976	0	ArCOV-19
967695598215364608	1	Rumor
1047193234261336065	1	Rumor
967071718664675329	1	Rumor
1242224914234519560	1	Covid3s400
1015678942169223168	1	Rumor
967444997099442176	1	Rumor
1503502482902708226	1	FakeReal
1298519296293756928	1	covid5K700
1278266084664188938	1	MFH
967489603765665793	1	Rumor
967462717190746112	1	Rumor
1082621937233395712	1	Rumor
1501204968593932289	1	FakeReal
1240902921388204032	1	covid5K700
1242149148201189376	1	Covid3s400
1237513259584049167	1	Covid3s400
1243869140189884416	1	ArCOV-19
966241670739177472	1	Rumor
1248830593728724993	1	Covid3s400
1235596030848221184	1	ArCOV-19
1294053551648526339	1	covid5K700
1311935672509509632	1	MFH
1376572646494773252	1	Newid
1503590685970243585	1	FakeReal
1242177389725179909	1	MFH
967470155981869056	1	Rumor
967449753687650304	1	Rumor
1504004547999633415	1	FakeReal
980575564594638849	1	Rumor
995083441703145474	0	Rumor
1082366849810137089	1	Rumor
1233820216158752768	0	ArCOV-19
1241454741969948675	1	covid5K700
1421576545672499203	1	FakeReal
962335747629076483	1	Rumor
1489548837232463872	1	FakeReal
1295412604303802372	1	covid5K700
1386765840805158913	0	Newid
1073699866990338049	1	Rumor
1501509430197862404	1	FakeReal
963360887544434688	1	Rumor
978041079072256001	1	Rumor
748681763799662593	0	FakeReal
1081898190901858304	1	Rumor
1497714509997383681	1	FakeReal
1297556705069240323	1	covid5K700
967435389618270209	1	Rumor
1218701289502265344	0	FakeReal
965634986421424128	1	Rumor
967342863913771008	1	Rumor
959913817584160768	1	Rumor
1504540788767793154	1	FakeReal
967448989888065537	1	Rumor
1242143628010704904	0	MFH
1504711581250301953	1	FakeReal
966375089653477377	1	Rumor
1293358897600901120	1	covid5K700
1243997260410769408	0	MFH
1368316441255100422	1	Newid
1250073789049733121	0	ArCOV-19
1293316629372317697	1	covid5K700
966650275074371584	1	Rumor
1082516320296599553	1	Rumor
967311178492821504	1	Rumor
1501465320938160132	1	FakeReal
965600132057231360	1	Rumor
1244316868841820161	1	Covid3s400
1503291422652383233	1	FakeReal
1376610409755648007	1	Newid
967400597367525376	1	Rumor
1293481397236248582	1	covid5K700
1237799467929276416	0	MFH
967528221230223360	1	Rumor
1078925085212397570	1	Rumor
1366870937187024897	1	covid5K700
1081968875271536641	1	Rumor
1226228467714478082	0	ArCOV-19
967475563861602305	1	Rumor
1347396120817750017	1	Newid
1394418898766864394	0	Newid
1235715787811246080	1	Covid3s400
1244761891861344256	1	Covid3s400
1244573364804562944	1	Covid3s400
1499740529965379585	1	FakeReal
1371767102311440385	0	FakeReal
1073698013778972672	1	Rumor
1273331641516281858	1	covid5K700
1503420298082885632	1	FakeReal
1472629696579973129	0	FakeReal
1236009067610615810	0	ArCOV-19
967448812410286083	1	Rumor
1293110319573880833	1	covid5K700
1237444799931826177	1	Covid3s400
963338562535153664	1	Rumor
1401104774267871232	1	Newid
967807313003229191	1	Rumor
1245462588491739142	0	Covid3s400
1375034441991659523	1	FakeReal
1367168033760964614	1	Newid
1366681989030543361	0	covid5K700
1505141372113854470	1	FakeReal
1055523890032652288	0	Rumor
1224748045226729480	0	ArCOV-19
1362799090665467911	0	Newid
967416313189666816	1	Rumor
1245838477989740544	1	ArCOV-19
1081625567110356992	1	Rumor
963493467463868416	1	Rumor
1238234526385606664	0	ArCOV-19
957934453560610826	0	Rumor
1366820952131182593	0	covid5K700
1496868576543842325	1	FakeReal
957929345967906816	0	Rumor
959861885960097792	1	Rumor
967344977868152832	1	Rumor
1228031082638999554	1	ArCOV-19
966677355728113665	1	Rumor
957959479181668352	0	Rumor
1079074689312608256	1	Rumor
1241085614176587784	1	Covid3s400
1079104266747478017	1	Rumor
1257734606431891460	1	MFH
1228430209050910722	1	ArCOV-19
1254424586390835201	1	ArCOV-19
1329008974474211328	1	FakeReal
1223578068159225862	1	ArCOV-19
1498655299821084673	1	FakeReal
964745570110902272	1	Rumor
1293251861840113669	1	covid5K700
1454990443318497282	0	FakeReal
1081577480945917958	1	Rumor
966971320746545153	1	Rumor
1234793799810985984	1	Covid3s400
967492035698741249	1	Rumor
961567589414645761	0	Rumor
1238217232293015552	1	ArCOV-19
957912996545810434	1	Rumor
959889470412779522	1	Rumor
1366800128426844162	0	covid5K700
1366352209672368130	0	covid5K700
1332290434899570690	1	FakeReal
965668865593217024	1	Rumor
980434201710354433	1	Rumor
1394615987090100224	0	Newid
1390398914302554118	1	Newid
1395911946826883072	0	Newid
1387943995452571648	1	Newid
1400823101789724677	0	FakeReal
967454754422054912	1	Rumor
1235065031282155520	0	ArCOV-19
1500486483534303235	1	FakeReal
1357401829617893381	0	Newid
1081334783865696257	1	Rumor
1495031042587119616	0	FakeReal
958047228609908737	0	Rumor
1041288774188261376	1	FakeReal
1271769515207077888	1	MFH
959137209017188352	1	Rumor
1240681367383531523	1	MFH
966561151470460928	1	Rumor
966733332284411904	1	Rumor
1255603507572473863	0	FakeReal
1302300024781647875	1	MFH
1054131545064255488	1	Rumor
1225001051969015809	0	ArCOV-19
1244761543205625859	1	Covid3s400
1503630384231235593	1	FakeReal
1238239439446593544	0	ArCOV-19
967293925705879552	1	Rumor
1239665196903403521	1	ArCOV-19
959116169289650177	1	Rumor
1081179473289117696	1	Rumor
1482769265900011525	1	FakeReal
1243662833448931328	0	ArCOV-19
1368524231865229312	0	Newid
967141043153129472	1	Rumor
1364516095785336837	1	Newid
1366382440428797953	0	covid5K700
1054129857179860995	1	Rumor
1489544258403147780	1	FakeReal
1055507761851756545	0	Rumor
1369410733163900933	1	Newid
1352858623756611584	0	FakeReal
1503059849617326090	1	FakeReal
1250163554113683458	1	ArCOV-19
1055892281918660609	0	Rumor
1293203655257198593	1	covid5K700
1487144783680348161	1	FakeReal
1451172823616135171	1	FakeReal
967271198433226758	1	Rumor
1366002076212473856	0	Newid
1076473909615230976	1	Rumor
1236763380096151558	0	Covid3s400
967457800506011648	1	Rumor
1489568723350474757	1	FakeReal
967353119201026053	1	Rumor
1489671558025076742	1	FakeReal
957993724499365888	0	Rumor
967464261516750853	1	Rumor
1491705470729560065	1	FakeReal
1437839033980305416	1	FakeReal
967442712508223489	1	Rumor
967488710383144960	1	Rumor
1366307283945275393	0	covid5K700
1234535150240849921	1	Covid3s400
1054128971695226882	1	Rumor
967462711113207808	1	Rumor
1376464767720820740	1	Newid
967266962039549952	1	Rumor
1367101937431240704	0	covid5K700
1386365832444399620	0	FakeReal
1502402302698790919	1	FakeReal
1483099249210499074	1	FakeReal
1250805158017204224	1	MFH
1245461127879954435	1	Covid3s400
1498995365416218629	1	FakeReal
1052046475822170113	0	Rumor
1051812242050695174	0	Rumor
967391989309296640	1	Rumor
1073704708966137856	1	Rumor
967036760575434753	1	Rumor
963559038696017920	1	Rumor
1233484875660963845	0	ArCOV-19
1504488443929268231	1	FakeReal
1223578387022778369	0	ArCOV-19
967427787182280709	1	Rumor
960619948807737344	1	Rumor
1236020942293303297	1	ArCOV-19
1229402090314850306	0	ArCOV-19
1235646475541131265	1	Covid3s400
1296856227029422082	1	covid5K700
1073699838607417344	1	Rumor
1293107090878332929	1	covid5K700
1079270957502685184	1	Rumor
1058707324267909120	1	Rumor
1246214878920138754	1	Covid3s400
1225123562761203712	0	ArCOV-19
1224963851457847301	0	ArCOV-19
1304507977861300225	1	MFH
1245453591344799751	1	Covid3s400
973544379360186368	0	Rumor
1439550310406578176	1	FakeReal
1245290500858482688	1	ArCOV-19
1291407320153567234	1	covid5K700
1401957182770487307	0	Newid
1223658763611189248	0	ArCOV-19
1501618730287120387	1	FakeReal
1254293241194840069	0	MFH
1492881554661597187	1	FakeReal
1293494940958244864	1	covid5K700
1294244637180407808	1	covid5K700
1407782421769199616	0	FakeReal
1347123729638289409	1	Newid
1494802523319943168	0	FakeReal
967441617123790848	1	Rumor
1432616237666689027	1	FakeReal
967493260166991873	1	Rumor
1058692298194673666	1	Rumor
1471296510994399232	1	FakeReal
1291266181505179653	0	covid5K700
963502555627126785	1	Rumor
1225115979811840005	1	ArCOV-19
963147545311510528	1	Rumor
967422967054589952	1	Rumor
1366810866004467712	0	covid5K700
1241098552018898944	1	Covid3s400
1081218589183610881	1	Rumor
958027326259949568	0	Rumor
1238722782139162625	1	Covid3s400
959118697473376257	1	Rumor
1055513007575519232	0	Rumor
1264911526059749376	1	MFH
967544692165496832	1	Rumor
1081883972576129024	1	Rumor
1396500152194633729	0	FakeReal
1361804412709195777	1	Newid
967387379953799169	1	Rumor
1240247115927912450	0	MFH
1081903678422990848	1	Rumor
967510086934556673	1	Rumor
1368326626510073858	1	Newid
1236788077982552065	1	Covid3s400
967453767514935296	1	Rumor
1081201312635736065	1	Rumor
1366387954088820738	1	covid5K700
1360208968203796484	1	FakeReal
1297381307631230976	1	covid5K700
1320644751138447360	0	FakeReal
1376805520556838913	1	Newid
1482752672096731140	1	FakeReal
1081579523215380480	1	Rumor
967469280093667328	1	Rumor
1256380783603994625	1	covid5K700
1221707664385880064	0	ArCOV-19
967483934404698112	1	Rumor
962382975148150785	1	Rumor
1076818796843798528	1	FakeReal
1241372611348660224	1	Covid3s400
1241706443033784320	1	covid5K700
1237481123845980160	1	Covid3s400
1245491053085503488	1	Covid3s400
1228527747208749056	0	ArCOV-19
1249116067928190976	1	ArCOV-19
1297792456650629120	1	covid5K700
1082613679219240962	1	Rumor
1277138180446265344	1	MFH
967538122958483456	1	Rumor
1293509173485940748	1	covid5K700
1235212103033778177	0	ArCOV-19
1082535551973113856	1	Rumor
1396082766828212226	1	Newid
967397027876401152	1	Rumor
967076810633744385	1	Rumor
1293127964788490240	1	covid5K700
1291441144761548800	1	covid5K700
967535212619059200	1	Rumor
1377206232465993732	1	Newid
1293194873068290048	1	covid5K700
1498937507274280964	1	FakeReal
1491289759808778241	1	FakeReal
1224077761578438656	1	ArCOV-19
1243894886962802694	1	Covid3s400
1366738137653932033	0	Newid
1289501763427426305	1	covid5K700
1367360650834509824	0	covid5K700
967430612423409664	1	Rumor
1366830328019619847	0	covid5K700
1078281280431837184	1	Rumor
978038471418839044	1	Rumor
1243510552544129024	1	ArCOV-19
1294810039719464960	1	MFH
1078927287461003265	1	Rumor
1400873290298642433	1	Newid
1081803572340240384	1	Rumor
960633054367764480	1	Rumor
1293117557914968064	1	covid5K700
1367115052642430981	1	covid5K700
1073719182565490694	1	Rumor
967266286760857601	1	Rumor
1082316098198941696	0	Rumor
954645601903415297	0	Rumor
980703885420584960	1	Rumor
1293248518216351744	0	covid5K700
1244251711788720128	1	Covid3s400
1200484431347273729	1	FakeReal
1224799962728468480	0	ArCOV-19
962329871472046080	1	Rumor
1082663988645847040	1	Rumor
1234590899499413505	0	ArCOV-19
1294468861954334720	0	covid5K700
1361812629283610624	0	Newid
967404324623208450	1	Rumor
1055896914602942464	0	Rumor
1497663983028883457	1	FakeReal
1077232437346758657	1	FakeReal
1236453227153051649	0	ArCOV-19
1501497263880904707	1	FakeReal
1076517581610209280	1	Rumor
1247151848957472774	1	ArCOV-19
1321104456151371776	0	FakeReal
1055513077393866752	0	Rumor
962335307491356675	1	Rumor
1292433165139812352	0	covid5K700
1081867416114728962	1	Rumor
1054690633913434112	1	Rumor
962573694974529536	0	Rumor
1047169713950941184	1	Rumor
1081484842813018112	1	Rumor
1459818795644641281	0	FakeReal
959890549057753088	1	Rumor
1365751060044873728	0	Newid
1238974653206585344	0	ArCOV-19
967986223368359937	0	Rumor
1373268196510289925	1	Newid
1235160238921265153	0	ArCOV-19
1299015419420966913	0	covid5K700
1081868335237787649	1	Rumor
1255607998409592832	0	MFH
1081194100832067584	1	Rumor
1238546038421704706	0	FakeReal
1243676262142554113	0	ArCOV-19
1224383472300711937	0	ArCOV-19
1081630923970482179	1	Rumor
1291080723886219266	1	covid5K700
1501618090467078146	1	FakeReal
1223712670391717889	0	ArCOV-19
967264372912467968	1	Rumor
967423293572763648	1	Rumor
1497912442252414981	0	FakeReal
967291152675241984	1	Rumor
967392095546871811	1	Rumor
1073705050009149445	1	Rumor
1234106062221041669	0	ArCOV-19
1371150889382260736	0	Newid
1079091827398070272	1	Rumor
957923355151257600	0	Rumor
966289002872692736	1	Rumor
1501415039412187138	1	FakeReal
1367160002381811721	1	covid5K700
1502728965647183874	1	FakeReal
1239565125360717829	1	Covid3s400
1079446302310555648	1	Rumor
1238229175527518209	0	ArCOV-19
1293120185717657610	1	covid5K700
1054135055684112385	1	Rumor
1237462660352036864	1	Covid3s400
1351610161312444417	1	Newid
1221985073861406720	0	ArCOV-19
1381215638312603650	1	Newid
1047173103149826049	1	Rumor
1245058997138399234	1	Covid3s400
1297960615261155328	1	covid5K700
1243568370139701250	1	Covid3s400
1251325391379234816	1	covid5K700
967431560864698368	1	Rumor
1236376231584595969	0	ArCOV-19
1269617133840990208	0	MFH
1225153339639377920	1	ArCOV-19
1358423516127891462	1	Newid
1293278111396765697	1	covid5K700
963359999769612288	1	Rumor
1366389869241634819	1	covid5K700
961221449397821440	0	Rumor
955002054086483968	0	Rumor
1079274415852908544	1	Rumor
1505111197175136256	1	FakeReal
1304193393451565058	1	FakeReal
1295397394071289870	1	covid5K700
1371362785892909058	0	Newid
1242171518848839680	1	Covid3s400
1237082009475874816	0	ArCOV-19
1235909226960171010	1	Covid3s400
1388436371333910528	0	Newid
966760867969806336	1	Rumor
1247927047151853568	0	Covid3s400
1502314160952164370	1	FakeReal
1368320281039798287	1	Newid
1082547736052789248	0	Rumor
1235324165932093441	0	ArCOV-19
1247102273995583489	1	ArCOV-19
1367116701234581506	1	covid5K700
1240755639808397313	0	ArCOV-19
1361813426520088576	1	Newid
1504174410617569280	1	FakeReal
1076708393396695041	1	Rumor
1054700246914289664	1	Rumor
1242004280959172608	0	covid5K700
1078347159412637698	1	Rumor
967391051240673280	1	Rumor
1288061895669428225	1	covid5K700
1503421445916999683	1	FakeReal
1366795436346855426	0	covid5K700
1390746544245248000	1	Newid
1504301497344921606	1	FakeReal
1081564425541353472	1	Rumor
1391405016158720003	1	Newid
967348501637206016	1	Rumor
1368330961289613315	1	Newid
1081475411068911616	1	Rumor
1491007417714282496	1	FakeReal
973563836484734976	0	Rumor
1498837980206800897	1	FakeReal
1366842627115675648	0	covid5K700
966864452586037249	1	Rumor
1223828229619953666	0	ArCOV-19
1366704846418497539	1	FakeReal
1237790061309165571	1	ArCOV-19
1299561161445306369	1	covid5K700
1361824257072910337	1	Newid
967085463633842176	1	Rumor
1249476414853615616	1	ArCOV-19
1498571339783094278	1	FakeReal
1372202244867825667	1	Newid
1256361606474326018	1	covid5K700
967493200150695936	1	Rumor
1289921254896488450	0	covid5K700
1371114569087774721	0	Newid
1327529488197054464	1	FakeReal
967496489210712064	1	Rumor
963365466537451520	1	Rumor
1078277543432720384	1	Rumor
967499210189832193	1	Rumor
1251767966049480704	1	ArCOV-19
955136724811898880	1	Rumor
967496582001197058	1	Rumor
1221706361278488576	0	ArCOV-19
1497646588373905409	1	FakeReal
960203527481118725	1	Rumor
1505257806236028929	1	FakeReal
1237713158472679424	1	MFH
1238860049486876678	1	Covid3s400
967308136326598656	1	Rumor
1243573927399624711	1	MFH
966703023148994560	1	Rumor
1292183934005121024	1	covid5K700
1014516060098138113	0	Rumor
967450606322503681	1	Rumor
1371159188932468743	0	Newid
967457749926924289	1	Rumor
967493350780821506	1	Rumor
1316917167212924928	1	FakeReal
1242376286011641856	0	MFH
1081173612286099457	1	Rumor
1282281311223283713	1	MFH
1368626048129196035	1	Newid
967456506223517699	1	Rumor
1251566817774047234	0	MFH
1363512420631724032	0	Newid
963558400398381059	1	Rumor
967509390768132096	1	Rumor
1073704847453683712	1	Rumor
979801722796236800	0	Rumor
967463520479666177	1	Rumor
1504148088314810370	1	FakeReal
1274516788672372736	0	MFH
1244965540701114368	0	Covid3s400
1325026494096269315	1	MFH
1503083846677446664	1	FakeReal
1366140646478774278	0	Newid
1240717319799799808	1	Covid3s400
957921354581532673	0	Rumor
1468227594839597066	1	FakeReal
1293115474549649408	1	covid5K700
1222079671619215361	0	ArCOV-19
963059716485206016	1	Rumor
957955941235912704	0	Rumor
963351585534423040	1	Rumor
957939659937648640	0	Rumor
1486783149686276100	1	FakeReal
1376852791998693376	1	Newid
1500456197169766402	1	FakeReal
1245448752170700800	1	Covid3s400
967490518438555653	1	Rumor
1238815594675408898	1	Covid3s400
1232770419415015431	0	ArCOV-19
959114877393612806	1	Rumor
1235231519284883456	0	ArCOV-19
1367369486827945984	1	covid5K700
966626782379159552	1	Rumor
963506933985660928	1	Rumor
1245124698138193927	1	Covid3s400
1366710443490881537	0	covid5K700
1277958511385890816	0	MFH
1244232716909973506	1	Covid3s400
